corisco;1;nr
lampião;1;nr
opinion;1;nom
sergipe;1;nr
biology;1;nom
bureau;1;nom
degeneracy;1;nom
surprise;1;nom
sinuous;1;nr
cangaço;1;nr
banditry;1;nom
forensic;1;nom
centralize;1;ver
argentinean;1;nr
passage;1;nom
rhetoric;1;nom
lowincome;1;nr
cidade;1;nr
tiradentes;1;nr
bairro;1;nr
paz;1;nr
abd;1;nr
provides;1;sw
valuable;1;nom
input;1;nom
notifiable;1;nr
reside;1;ver
analisar;1;nr
à;1;nr
tuberculose;1;nr
período;1;nr
estudo;1;nr
com;1;sw
informação;1;nr
agravos;1;nr
notificação;1;nr
empregou;1;nr
regressão;1;nr
análise;1;nr
incluídos;1;nr
revelaram;1;nr
maior;1;nr
ter;1;nr
anos;1;nr
escolaridade;1;nr
destacaram;1;nr
pele;1;nr
conclusão;1;nr
identificados;1;nr
sociais;1;nr
econômicos;1;nr
influenciam;1;nr
desfecho;1;nr
necessidade;1;nr
apoio;1;nr
garantia;1;nr
acesso;1;nr
aos;1;nr
analizar;1;nr
río;1;nr
con;1;nom
datos;1;nr
información;1;nr
agravios;1;nr
notificación;1;nr
empleó;1;nr
regresión;1;nr
fueron;1;nr
incluidos;1;nr
revelaron;1;nr
como;1;nr
mayor;1;nom
tener;1;nr
años;1;nr
ic;1;nr
destacado;1;nr
raza;1;nr
piel;1;nr
conclusión;1;nr
identificaron;1;nr
sociales;1;nr
económicos;1;nr
influencian;1;nr
desenlace;1;nr
necesidad;1;nr
apoyo;1;nr
garantía;1;nr
acceso;1;nr
servicios;1;nr
salud;1;nr
convention;1;nom
elimination;1;nom
sent;1;sw
1984;1;num
pure;1;adj
colonize;1;ver
flavor;1;nom
mind;1;nom
forcefully;1;nr
aníbal;1;nr
quijano;1;nr
lugones;1;nr
vicinity;1;nom
obscurantism;1;nom
individuality;1;nom
inevitably;1;nr
victmized;1;nr
final;1;nom
severity;1;nom
covid19;1;nr
eurocentric;1;nr
complementarity;1;nom
exclusionnary;1;nr
absence;1;nom
ritual;1;nom
proof;1;nom
civilize;1;ver
peaceful;1;adj
commodity;1;nom
machine;1;nom
uncover;1;ver
basement;1;nom
ladder;1;nom
permanent;1;nom
degradation;1;nom
commemoration;1;nom
13th;1;nr
player;1;nom
compliment;1;nom
1938;1;num
1939;1;num
ambiguous;1;nr
liberal;1;nom
cadernos;1;nr
negros;1;nr
notebook;1;nom
esmeralda;1;nr
ribeiro;1;nr
mosaic;1;nom
portion;1;nom
exceptional;1;nr
anna;1;nom
cooper;1;nom
fannie;1;nr
williams;1;nr
best;1;sw
personify;1;ver
penha;1;nr
achievement;1;nom
parity;1;nom
expert;1;nom
contend;1;ver
subalternized;1;nr
intention;1;nom
condemn;1;ver
enforcement;1;nom
amongst;1;sw
intimate;1;nom
simultaneously;1;nr
inquiry;1;nom
moreno;1;nr
disregard;1;nom
justifiable;1;nr
detach;1;ver
diferences;1;nr
enthrone;1;ver
inseparable;1;nom
mozambique;1;nr
boom;1;nom
mine;1;nom
virtually;1;nr
untouched;1;nr
coal;1;nom
deposit;1;nom
vale;1;nom
billionaire;1;nom
investment;1;nom
catch;1;nom
ngos;1;nr
meanwhile;1;sw
suspicious;1;nr
encounter;1;nom
exogenous;1;nr
familiar;1;nom
developmental;1;nr
pose;1;nom
intrigue;1;nom
clarify;1;ver
existential;1;nr
spiritual;1;nom
zambezi;1;nr
valley;1;nom
angola;1;nr
extension;1;nom
pluralize;1;ver
20;1;num
socialize;1;ver
decolonization;1;nom
revision;1;nom
seg;1;nr
regated;1;nr
stigmatize;1;ver
propitiate;1;ver
visitation;1;nom
dutch;1;nr
tobacco;1;nom
plantation;1;nom
sumatra;1;nr
travel;1;nom
postabolition;1;nr
rend;1;ver
enjoyment;1;nom
manpower;1;nom
return;1;nom
allege;1;ver
weapon;1;nom
fernando;1;nr
1969;1;num
spiritism;1;nr
multifaceted;1;nr
kaleidoscopic;1;nr
dimensional;1;nr
thematics;1;nr
recuperate;1;ver
comprehend;1;ver
economical;1;nr
decomposition;1;nom
35;1;num
isolate;1;ver
geledés;1;nr
page;1;nom
commentator;1;nom
reflexivity;1;nom
contestation;1;nom
caio;1;nr
júnior;1;nr
clear;1;adj
amerindian;1;nr
minor;1;nom
formação;1;nr
contemporâneo;1;nr
westernization;1;nom
resist;1;nom
iventing;1;nr
monopoly;1;nom
devalue;1;ver
desqualify;1;nr
invisibilize;1;nr
programa;1;nr
livros;1;nr
didaticos;1;nr
seeing;1;sw
imagetic;1;nr
thematizes;1;nr
aforementioned;1;nr
release;1;nom
politically;1;nr
concomitantly;1;nr
substantiate;1;ver
systematize;1;ver
cinahl;1;nr
164;1;num
directly;1;nr
reach;1;nom
genre;1;nom
mandatory;1;nom
transparent;1;nr
veil;1;nom
potent;1;nom
plural;1;nom
newborn;1;nom
gestational;1;nr
week;1;nom
million;1;nom
nationally;1;nr
9perc;1;nr
53;1;num
7;1;num
martinique;1;nr
induce;1;ver
colony;1;nom
erect;1;ver
settle;1;nom
possession;1;nom
derogatory;1;nr
manumission;1;nom
mestizaje;1;nr
consubstantial;1;nr
musician;1;nom
intermittent;1;nr
48perc;1;nr
