%%MatrixMarket matrix coordinate integer general
180 11 1
189 11 1
194 11 1
195 11 1
205 11 1
211 11 1
218 11 1
219 11 1
223 11 1
229 11 1
242 11 1
251 11 1
254 11 1
262 11 1
282 11 1
290 11 1
294 11 1
305 11 1
307 11 1
333 11 1
335 11 1
339 11 1
340 11 1
342 11 1
348 11 1
350 11 1
368 11 1
387 11 1
389 11 1
395 11 1
400 11 1
404 11 1
413 11 1
421 11 1
426 11 1
441 11 1
455 11 1
456 11 1
470 11 1
491 11 1
496 11 1
499 11 1
511 11 1
519 11 1
523 11 1
524 11 1
525 11 1
528 11 1
533 11 1
541 11 1
550 11 1
551 11 1
555 11 1
557 11 1
567 11 1
576 11 1
585 11 1
607 11 1
609 11 1
629 11 1
641 11 1
657 11 1
677 11 1
683 11 1
688 11 1
716 11 1
727 11 1
746 11 1
749 11 1
756 11 1
764 11 1
816 11 1
835 11 1
836 11 1
848 11 1
855 11 1
857 11 1
858 11 1
859 11 1
865 11 1
869 11 1
2 12 1
14 12 1
16 12 1
35 12 1
36 12 1
37 12 1
55 12 1
69 12 1
80 12 1
84 12 1
132 12 1
133 12 1
134 12 1
137 12 1
142 12 1
144 12 1
162 12 1
174 12 1
186 12 1
205 12 1
206 12 1
207 12 1
230 12 1
242 12 1
245 12 1
281 12 1
282 12 1
284 12 1
288 12 1
305 12 1
306 12 1
308 12 1
313 12 1
314 12 1
356 12 1
357 12 1
359 12 1
363 12 1
369 12 1
393 12 1
422 12 1
449 12 1
452 12 1
454 12 1
472 12 1
487 12 1
492 12 1
495 12 1
508 12 1
533 12 1
535 12 1
536 12 1
544 12 1
553 12 1
568 12 1
580 12 1
637 12 1
640 12 1
662 12 1
669 12 1
695 12 1
709 12 1
712 12 1
715 12 1
716 12 1
727 12 1
755 12 1
757 12 1
758 12 1
770 12 1
806 12 1
817 12 1
823 12 1
824 12 1
837 12 1
857 12 1
863 12 1
864 12 1
870 12 1
880 12 1
881 12 1
21 13 1
26 13 1
27 13 1
32 13 1
34 13 1
44 13 1
46 13 1
63 13 1
80 13 1
101 13 1
102 13 1
119 13 1
128 13 1
133 13 1
135 13 1
142 13 1
144 13 1
166 13 1
194 13 1
219 13 1
240 13 1
248 13 1
259 13 1
262 13 1
270 13 1
299 13 1
307 13 1
313 13 1
323 13 1
329 13 1
364 13 1
387 13 1
402 13 1
410 13 1
417 13 1
419 13 1
443 13 1
455 13 1
456 13 1
458 13 1
468 13 1
472 13 1
488 13 1
490 13 1
495 13 1
512 13 1
518 13 1
528 13 1
530 13 1
533 13 1
540 13 1
543 13 1
550 13 1
565 13 1
572 13 1
579 13 1
586 13 1
609 13 1
615 13 1
620 13 1
621 13 1
626 13 1
661 13 1
671 13 1
680 13 1
682 13 1
687 13 1
691 13 1
722 13 1
732 13 1
734 13 1
740 13 1
753 13 1
759 13 1
764 13 1
784 13 1
803 13 1
806 13 1
808 13 1
811 13 1
836 13 1
839 13 1
842 13 1
843 13 1
855 13 1
1 14 1
4 14 1
9 14 1
14 14 1
15 14 1
16 14 1
18 14 1
23 14 1
25 14 1
30 14 1
111 14 1
126 14 1
150 14 1
162 14 1
204 14 1
237 14 1
249 14 1
260 14 1
273 14 1
275 14 1
284 14 1
309 14 1
311 14 1
314 14 1
323 14 1
324 14 1
330 14 1
335 14 1
375 14 1
377 14 1
378 14 1
381 14 1
406 14 1
441 14 1
443 14 1
446 14 1
447 14 1
448 14 1
458 14 1
466 14 1
470 14 1
482 14 1
506 14 1
521 14 1
543 14 1
563 14 1
564 14 1
570 14 1
572 14 1
579 14 1
583 14 1
592 14 1
611 14 1
627 14 1
635 14 1
637 14 1
655 14 1
667 14 1
669 14 1
675 14 1
685 14 1
695 14 1
714 14 1
723 14 1
742 14 1
754 14 1
783 14 1
785 14 1
787 14 1
793 14 1
794 14 1
804 14 1
836 14 1
839 14 1
873 14 1
875 14 1
9 15 1
13 15 1
20 15 1
32 15 1
33 15 1
45 15 1
53 15 1
61 15 1
82 15 1
87 15 1
113 15 1
114 15 1
132 15 1
135 15 1
136 15 1
145 15 1
146 15 1
147 15 1
163 15 1
197 15 1
202 15 1
205 15 1
210 15 1
223 15 1
236 15 1
241 15 1
298 15 1
307 15 1
312 15 1
336 15 1
339 15 1
348 15 1
390 15 1
412 15 1
425 15 1
446 15 1
469 15 1
519 15 1
531 15 1
532 15 1
561 15 1
571 15 1
575 15 1
576 15 1
577 15 1
582 15 1
583 15 1
584 15 1
649 15 1
650 15 1
670 15 1
676 15 1
677 15 1
679 15 1
721 15 1
723 15 1
759 15 1
781 15 1
789 15 1
799 15 1
825 15 1
844 15 1
848 15 1
851 15 1
853 15 1
858 15 1
865 15 1
1 16 1
4 16 1
13 16 1
23 16 1
46 16 1
50 16 1
52 16 1
71 16 1
99 16 1
109 16 1
118 16 1
120 16 1
139 16 1
148 16 1
153 16 1
161 16 1
162 16 1
176 16 1
208 16 1
226 16 1
227 16 1
228 16 1
239 16 1
244 16 1
269 16 1
273 16 1
297 16 1
341 16 1
384 16 1
391 16 1
392 16 1
404 16 1
411 16 1
422 16 1
423 16 1
427 16 1
442 16 1
446 16 1
447 16 1
454 16 1
458 16 1
483 16 1
484 16 1
488 16 1
492 16 1
507 16 1
511 16 1
519 16 1
530 16 1
535 16 1
553 16 1
558 16 1
583 16 1
589 16 1
597 16 1
598 16 1
610 16 1
613 16 1
629 16 1
638 16 1
661 16 1
670 16 1
690 16 1
702 16 1
760 16 1
808 16 1
837 16 1
852 16 1
860 16 1
862 16 1
868 16 1
874 16 1
875 16 1
10 17 1
16 17 1
18 17 1
23 17 1
26 17 1
31 17 1
51 17 1
61 17 1
69 17 1
84 17 1
86 17 1
87 17 1
94 17 1
107 17 1
127 17 1
145 17 1
160 17 1
187 17 1
188 17 1
235 17 1
237 17 1
241 17 1
244 17 1
252 17 1
272 17 1
276 17 1
278 17 1
280 17 1
285 17 1
288 17 1
309 17 1
310 17 1
322 17 1
323 17 1
339 17 1
359 17 1
360 17 1
390 17 1
410 17 1
412 17 1
413 17 1
414 17 1
446 17 1
449 17 1
452 17 1
473 17 1
486 17 1
502 17 1
531 17 1
532 17 1
579 17 1
580 17 1
583 17 1
584 17 1
593 17 1
611 17 1
625 17 1
647 17 1
648 17 1
668 17 1
669 17 1
687 17 1
688 17 1
689 17 1
702 17 1
709 17 1
715 17 1
729 17 1
753 17 1
756 17 1
813 17 1
861 17 1
882 17 1
46 18 1
49 18 1
51 18 1
52 18 1
79 18 1
83 18 1
109 18 1
113 18 1
114 18 1
115 18 1
151 18 1
153 18 1
160 18 1
166 18 1
171 18 1
173 18 1
174 18 1
181 18 1
262 18 1
271 18 1
272 18 1
307 18 1
311 18 1
312 18 1
340 18 1
425 18 1
474 18 1
479 18 1
480 18 1
486 18 1
510 18 1
511 18 1
514 18 1
531 18 1
532 18 1
550 18 1
582 18 1
583 18 1
603 18 1
640 18 1
642 18 1
651 18 1
679 18 1
683 18 1
685 18 1
697 18 1
700 18 1
721 18 1
727 18 1
728 18 1
729 18 1
757 18 1
783 18 1
785 18 1
787 18 1
790 18 1
791 18 1
799 18 1
825 18 1
865 18 1
867 18 1
876 18 1
882 18 1
23 19 1
26 19 1
29 19 1
30 19 1
31 19 1
45 19 1
116 19 1
117 19 1
118 19 1
125 19 1
135 19 1
136 19 1
199 19 1
210 19 1
234 19 1
235 19 1
236 19 1
237 19 1
241 19 1
242 19 1
243 19 1
244 19 1
245 19 1
334 19 1
348 19 1
420 19 1
421 19 1
494 19 1
496 19 1
505 19 1
506 19 1
508 19 1
523 19 1
525 19 1
552 19 1
553 19 1
601 19 1
660 19 1
703 19 1
740 19 1
741 19 1
742 19 1
748 19 1
783 19 1
784 19 1
785 19 1
792 19 1
793 19 1
794 19 1
815 19 1
831 19 1
833 19 1
834 19 1
835 19 1
837 19 1
840 19 1
841 19 1
842 19 1
847 19 1
848 19 1
864 19 1
13 20 1
36 20 1
45 20 1
74 20 1
85 20 1
87 20 1
109 20 1
131 20 1
145 20 1
175 20 1
178 20 1
182 20 1
184 20 1
193 20 1
207 20 1
211 20 1
225 20 1
248 20 1
288 20 1
290 20 1
308 20 1
358 20 1
369 20 1
377 20 1
387 20 1
391 20 1
401 20 1
413 20 1
441 20 1
445 20 1
449 20 1
450 20 1
454 20 1
476 20 1
501 20 1
524 20 1
528 20 1
533 20 1
543 20 1
551 20 1
567 20 1
573 20 1
590 20 1
592 20 1
593 20 1
611 20 1
612 20 1
621 20 1
630 20 1
636 20 1
641 20 1
649 20 1
651 20 1
690 20 1
691 20 1
702 20 1
712 20 1
716 20 1
749 20 1
773 20 1
783 20 1
786 20 1
787 20 1
798 20 1
829 20 1
839 20 1
840 20 1
848 20 1
870 20 1
4 21 1
9 21 1
11 21 1
20 21 1
25 21 1
26 21 1
39 21 1
44 21 1
52 21 1
54 21 1
79 21 1
85 21 1
101 21 1
102 21 1
103 21 1
104 21 1
106 21 1
115 21 1
118 21 1
132 21 1
135 21 1
141 21 1
223 21 1
228 21 1
230 21 1
241 21 1
242 21 1
250 21 1
307 21 1
327 21 1
328 21 1
363 21 1
374 21 1
388 21 1
425 21 1
443 21 1
454 21 1
489 21 1
510 21 1
520 21 1
541 21 1
551 21 1
565 21 1
567 21 1
581 21 1
597 21 1
621 21 1
671 21 1
679 21 1
691 21 1
697 21 1
725 21 1
808 21 1
810 21 1
825 21 1
846 21 1
852 21 1
853 21 1
855 21 1
877 21 1
2 22 1
31 22 1
44 22 1
48 22 1
66 22 1
81 22 1
167 22 1
173 22 1
176 22 1
195 22 1
208 22 1
211 22 1
236 22 1
244 22 1
256 22 1
260 22 1
263 22 1
283 22 1
292 22 1
304 22 1
305 22 1
312 22 1
319 22 1
327 22 1
336 22 1
360 22 1
375 22 1
385 22 1
395 22 1
427 22 1
463 22 1
464 22 1
496 22 1
501 22 1
508 22 1
524 22 1
558 22 1
598 22 1
601 22 1
624 22 1
626 22 1
629 22 1
630 22 1
639 22 1
642 22 1
652 22 1
703 22 1
709 22 1
727 22 1
728 22 1
746 22 1
750 22 1
752 22 1
767 22 1
776 22 1
777 22 1
787 22 1
819 22 1
821 22 1
828 22 1
833 22 1
860 22 1
880 22 1
33 23 1
34 23 1
65 23 1
85 23 1
87 23 1
88 23 1
89 23 1
141 23 1
142 23 1
144 23 1
151 23 1
193 23 1
206 23 1
207 23 1
209 23 1
210 23 1
212 23 1
234 23 1
235 23 1
236 23 1
237 23 1
414 23 1
430 23 1
512 23 1
513 23 1
514 23 1
515 23 1
516 23 1
544 23 1
545 23 1
548 23 1
626 23 1
630 23 1
653 23 1
662 23 1
698 23 1
768 23 1
769 23 1
770 23 1
771 23 1
804 23 1
806 23 1
829 23 1
842 23 1
843 23 1
844 23 1
858 23 1
16 24 1
26 24 1
60 24 1
127 24 1
155 24 1
158 24 1
170 24 1
190 24 1
223 24 1
230 24 1
286 24 1
331 24 1
378 24 1
417 24 1
426 24 1
