"";"Coord. facteur 1";"Coord. facteur 2";"Corr. facteur 1";"Corr. facteur 2";"COR -facteur 1";"COR -facteur 2";"CTR -facteur 1";"CTR -facteur 2";"mass";"chi.distance";"inertie"
"discussion";-0,726749487870027;0,263364290517256;-0,940170213709516;0,340705105998431;0,921853162783713;0,0781468372162864;0,00131341667388312;0,000172483213207062;0,00248675532489999;0,452889713743221;0,000510056128741657
"category";-0,600932615403932;1,66300448465903;-0,339846182992367;0,94048103218806;0,168249065696161;0,831750934303841;0,000780884437790484;0,00598028741700952;0,00216239593469564;0,876572905615994;0,00166154191558021
"theory";-1,13083451439826;-1,21902449099545;-0,680090350577727;-0,733128307358994;0,571388627118135;0,428611372881865;0,00318002963303602;0,00369536991262561;0,00248675532489999;0,895100617468567;0,00199240108703968
"text";-1,08835304326288;-0,452007510581211;-0,923520041464565;-0,38355017013852;0,899813425867642;0,100186574132356;0,00307366161992754;0,000530160985071225;0,00259487512163477;0,686486749664062;0,00122287137843485
"reflect";-0,792316530728486;1,17884903844185;-0,557824094149394;0,829959203808481;0,411696476097835;0,588303523902168;0,0012217297791741;0,0027045443829425;0,00194615634122608;0,738837176067684;0,00106236854895816
"knowledge";-0,327105072648909;-0,0784735472067131;-0,972408662888262;-0,233283930736478;0,964179213132852;0,0358207868671466;0,000231371453243914;1,3316245239927e-05;0,00216239593469564;0,199318217429149;8,59071289850441e-05
"investigate";0,309162134741493;0,149709812161151;0,900027685911039;0,435832725473456;0,868532249474741;0,131467750525257;0,000196350230900684;4,60425483067591e-05;0,00205427613796086;0,198486932708971;8,09324453095572e-05
"highlight";-0,876806663314723;0,183949009365948;-0,978693975506867;0,205324383127195;0,97237351129257;0,0276264887074294;0,00174554961849876;7,68279812932192e-05;0,00227051573143042;0,532017452505157;0,000642652607327454
"develop";-0,999923766756174;-1,76213760232805;-0,49352772495267;-0,869730064274566;0,332811001544034;0,667188998455966;0,00248637619250175;0,0077216959000307;0,00248675532489999;1,03706660960197;0,00267452313907238
"aspect";-0,12151173292801;1,08671550315203;-0,111123075144318;0,993806652307414;0,0190006336049552;0,980999366395048;3,35243946396941e-05;0,00268136688080987;0,00227051573143042;0,527439644917207;0,000631640627055701
"worker";-0,68563541278977;-0,609168550040389;-0,747563679256866;-0,664190142546498;0,662445466384785;0,337554533615214;0,000914880154274534;0,00072219199939989;0,00194615634122608;0,504030447371319;0,000494414580364576
"time";-0,36346130841128;-0,734897381607733;-0,443318593569583;-0,896364113848545;0,274799399461905;0,725200600538096;0,000214246063431786;0,000875890628436428;0,00162179695102173;0,414847897628846;0,000279109273705925
"subject";-0,756472461066416;2,02150872267893;-0,350476181178001;0,936571645111513;0,178263435016003;0,821736564983999;0,00117556072036823;0,00839479433468187;0,00205427613796086;1,07201431453539;0,00236080431622954
"representation";-0,382126068202883;1,74306198113845;-0,214141417344857;0,976802668596649;0,0692938820540679;0,930706117945935;0,000299966083685122;0,00624143543428648;0,00205427613796086;0,868555984538592;0,00154972434504035
"project";-0,798900443823928;1,59057151165385;-0,448837498245641;0,893613395249083;0,280998208477241;0,719001791522761;0,00144913831787041;0,00574421801355615;0,00227051573143042;0,901736157912348;0,00184622013928176
"literature";-0,493397108661056;-1,86538119256166;-0,255708383582771;-0,966753961753189;0,0977830638821525;0,902216936117849;0,000579056714279595;0,00827681196436165;0,00237863552816521;0,944068217441278;0,00211999411633912
"include";0,178229512774551;0,131476247757177;0,804733923704309;0,5936356728158;0,74004470624539;0,259955293754609;7,21246560385915e-05;3,92481433896031e-05;0,00227051573143042;0,123962189722192;3,48901626224602e-05
"idea";-1,03416826880935;0,526316473381847;-0,891222057704693;0,453567242931644;0,856756686142484;0,143243313857516;0,00150324922767409;0,000389352080440087;0,00140555735755217;0,668499450464293;0,000628131657316879
"effect";1,16357916228696;0,0942235244413902;0,996737373506138;0,0807131231962033;0,995784998378218;0,00421500162178041;0,00292770346396028;1,91979080076922e-05;0,00216239593469564;0,69767272201524;0,00105254022498466
"body";-0,965650747564881;1,76342293052223;-0,480301904598544;0,877103232486924;0,317191113784878;0,682808886215124;0,0015122954367055;0,00504323780715473;0,00162179695102173;1,02588380183452;0,00170684005005911
"question";-0,406637909682671;-0,298915224104684;-0,805729721505541;-0,592283391530274;0,741395696030403;0,258604303969596;0,000393317825819443;0,000212531824676633;0,00237863552816521;0,282566993947472;0,00018992002740915
"part";-0,333792825909855;1,37384149139861;-0,23609457978289;0,971730080525009;0,0837861518474534;0,916213848152549;0,000204789713557257;0,00346918451068246;0,0018380365444913;0,689968833262282;0,000875010146485711
"author";-0,852910256999104;0,0848093144401555;-0,995092679552166;0,0989472541392186;0,993658051170563;0,00634194882943668;0,0014157429253862;1,39979626645654e-05;0,00194615634122608;0,511945178096818;0,000510063961161043
"area";0,152675854222665;0,683054794719966;0,218136462507839;0,975918277175177;0,0718370531359844;0,928162946864017;5,5445795456552e-05;0,00110978535592805;0,00237863552816521;0,340827557108441;0,000276310446649278
"age";1,9556095628897;-0,192005522323871;0,995214723041606;-0,0977121028390001;0,993815929449663;0,00618407055033681;0,00909687455662714;8,76910642515925e-05;0,00237863552816521;1,17372883221671;0,00327690195423177
"theme";-0,684108430200031;-0,190632019884006;-0,963299024736221;-0,268430603587306;0,952268343254385;0,0477316567456132;0,000961410156897422;7,46535596384545e-05;0,00205427613796086;0,419453542106532;0,000361431960831291
"language";-1,09289757273318;-0,534060489881338;-0,898463816400456;-0,439047572159474;0,866442822554099;0,133557177445899;0,000645704997559776;0,000154189970187207;0,000540598983673911;0,702502872987023;0,000266791159344265
"family";0,936135405340041;-0,365698738879483;0,93145031966307;-0,363868522957901;0,910324997173682;0,0896750028263176;0,00104225802448295;0,00015905408625781;0,0011893177640826;0,587055328260361;0,000409879288877465
"examine";-0,772656519580034;0,472622633875196;-0,85306381738745;0,52180659584213;0,805461263312298;0,194538736687703;0,000903662380959395;0,000338113326491057;0,00151367715428695;0,515113274137087;0,000401641646955478
"dialogue";-1,13904202581619;-1,36721381815955;-0,640083965406099;-0,768304963689552;0,518125642916595;0,481874357083404;0,00182359363990494;0,00262737129628755;0,00140555735755217;0,946805565450086;0,00125999893220611
"case";1,35689238747121;0,719332736229629;0,883524460931534;0,46838501997357;0,846442316346095;0,153557683653904;0,00278691721445373;0,000783236479161258;0,00151367715428695;0,882440272305674;0,00117870166273292
"slavery";-1,16788230899307;-1,88793464833344;-0,526081314281725;-0,850434271865623;0,372180545438565;0,627819454561435;0,00117975918491424;0,00308296874159621;0,000864958373878257;1,14540966482704;0,00113479364279744
"skin";2,09298594739885;-0,31637944076421;0,988767199725571;-0,149463790754996;0,985464492122006;0,0145355078779932;0,00994619890757819;0,000227269430349634;0,00227051573143042;1,26149176459218;0,00361321125687228
"marker";-0,00202970134991498;0,591017028523072;-0,00343423164279504;0,999994103009125;1,82705243355972e-05;0,999981729475667;8,01755608792737e-09;0,000679794605262878;0,00194615634122608;0,284115699586482;0,000157097108176807
"man";1,11452266569057;-0,00497539509840593;0,999990035836363;-0,00446410438828738;0,999987135968401;1,28640315974726e-05;0,0022831368936908;4,54997792787448e-08;0,0018380365444913;0,66685328657067;0,000817362547169614
"life";-0,718657940452493;1,08024827887268;-0,5538955133998;0,832586187872206;0,406751182974807;0,593248817025195;0,000725927133731263;0,0016401959641146;0,00140555735755217;0,674211899944837;0,000638912522256888
"income";2,2713671471807;0,0391271247521811;0,999851661271459;0,0172236887078351;0,99980848475282;0,000191515247178319;0,0111560357169246;3,31048089820033e-06;0,00216239593469564;1,35915043480713;0,00399457217955757
"culture";-0,993452574912576;1,2614517630391;-0,618711396933117;0,785618359831968;0,490012505154914;0,509987494845088;0,00181404652570086;0,00292479504357937;0,0018380365444913;0,849145584313502;0,00132531298487458
"condition";0,636130715386977;0,97067281408526;0,548130348762141;0,836392922474774;0,399520924709225;0,600479075290774;0,000787536076014427;0,0018336796211564;0,00194615634122608;0,602164568950095;0,000705680508787908
"aid";1,99941550295337;0,241410492871291;0,992789603168828;0,11986994552381;0,990677256938461;0,00932274306153757;0,00734784949817869;0,000107118979691006;0,0018380365444913;1,20191998421326;0,00265524900245112
"term";0,0600750334071335;-0,287604771121082;0,204467569466824;-0,978873338607365;0,06331192432051;0,936688075679493;5,07267005138789e-06;0,000116262791310512;0,00140555735755217;0,142853163257448;2,86832458951854e-05
"reflection";-1,09971436693862;-0,657139958831529;-0,858417443514815;-0,512951744971679;0,812681148090042;0,187318851909957;0,0020921123388063;0,000747035010043212;0,00172991674775651;0,729891663891768;0,000921599033008877
"profile";1,21369740585325;0,256288875645749;0,978423877230734;0,206607638931329;0,972021784589834;0,0279782154101641;0,00286680777095344;0,0001278313093346;0,00194615634122608;0,736564904660553;0,00105584403265185
"power";-0,80029851820753;0,816250421707205;-0,700095054547043;0,714049658356316;0,598263846112391;0,40173615388761;0,00117722145206702;0,00122461896052895;0,0018380365444913;0,619076375061516;0,000704437721776215
"performance";0,497447313349812;-0,472107382065704;0,725339781371563;-0,688391023735677;0,632341593975479;0,367658406024523;0,000374565208544193;0,000337376508034713;0,00151367715428695;0,374291368771528;0,00021205713075101
"observe";1,09848314991305;-0,294574145569444;0,965873825413256;-0,259013037088025;0,955638966913223;0,0443610330867771;0,00221789479088867;0,000159493649372414;0,0018380365444913;0,672333996587529;0,00083085317877015
"level";1,82156095945483;0,0889247992070864;0,998810531449447;0,0487598427568669;0,998463982663828;0,00153601733617029;0,00645751085762571;1,53894646396769e-05;0,00194615634122608;1,09072710474969;0,00231531420765939
"law";-0,236875863869908;-0,808952352759509;-0,281018211634748;-0,959702435513012;0,117253638105582;0,88274636189442;0,000103132551954801;0,00120281829966456;0,0018380365444913;0,413900780436441;0,000314881127990076
"janeiro";2,03428109836713;0,215476727727816;0,994436949409563;0,10533353525351;0,992809648000036;0,0071903519999626;0,00268459266115717;3,01201558172477e-05;0,000648718780408693;1,22156496051242;0,000968031756569387
"feminism";-1,11675635245223;-0,964838631207007;-0,756699902311721;-0,653762386377063;0,6748392150504;0,325160784949599;0,00215745659118594;0,0016104030001417;0,00172991674775651;0,813386337494642;0,00114450830839736
"federal";1,15431833562362;-1,10152601562401;0,723456740749965;-0,69036971563318;0,62979467554661;0,370205324453391;0,00187283605356681;0,00170544646126658;0,00140555735755217;0,870291414869134;0,00106457918784019
"factor";1,259379262596;-0,287292370215952;0,974953555869225;-0,222408551764436;0,96749941579144;0,0325005842085595;0,00325815616975674;0,000169553596464666;0,00205427613796086;0,76607233589393;0,00120558651233838
"conduct";0,985828835373298;-0,143772983875405;0,989532081097717;-0,14431306412942;0,986456379653225;0,0135436203467735;0,00189138856825198;4,02283572347147e-05;0,00194615634122608;0,593883380078365;0,000686404416088169
"conclude";-0,604052068872344;-0,0646994472844109;-0,994312713378578;-0,106499896778025;0,99264888200564;0,00735111799435862;0,000631210123315314;7,24146347308167e-06;0,00172991674775651;0,362756451308761;0,000227643624981944
"system";0,197550796872735;-0,830558784010179;0,231397387920782;-0,972859316069615;0,0805796855812726;0,91942031441873;7,1731797477121e-05;0,00126792887802356;0,0018380365444913;0,41639413057478;0,000318686260526669
"scientific";-0,864456581317596;-0,342144580176947;-0,929819918868091;-0,368014834587055;0,90816599152576;0,0918340084742385;0,00137353747180411;0,000215165913466949;0,0018380365444913;0,542749166537573;0,000541442662148655
"reveal";-0,214749840262212;0,464465100002343;-0,419672429369791;0,907675631504371;0,248782520441235;0,751217479558767;8,97518531806272e-05;0,000419840082621187;0,00194615634122608;0,257609286805298;0,000129151887087255
"promote";-0,826320239635067;0,100628305505247;-0,992666427283735;0,120885748307006;0,99051775547895;0,00948224452104902;0,00118119604442522;1,75172336362543e-05;0,00172991674775651;0,496770565712571;0,000426910576206532
"narrative";-0,65573368624839;2,21636645379752;-0,283703506070413;0,958912050525675;0,119409892743975;0,880590107256028;0,000604370923846007;0,00690449165831406;0,00140555735755217;1,13539228306468;0,00181192596753775
"live";2,30791601203261;-0,415225172492365;0,984198169138926;-0,177070505346277;0,979533111846903;0,0204668881530958;0,00691077044255143;0,000223693731912182;0,00129743756081739;1,39524038091738;0,00252571614731428
"interview";-0,159515727346897;-0,395354952863726;-0,374166874089954;-0,927361391440119;0,201398941507911;0,79860105849209;4,40181940032604e-05;0,00027039556925744;0,00172991674775651;0,212673566476659;7,82442138659779e-05
"individual";1,51687029487818;-0,605779327291152;0,928681076832365;-0,370879303188355;0,906657269837885;0,0933427301621153;0,00422912999840251;0,00067450168530073;0,0018380365444913;0,953159256783188;0,0016698793025684
"impact";0,420509309554175;0,0489014782674022;0,993306012493088;0,115512620717741;0,991345872378346;0,00865412762165229;0,000286779240061189;3,87829156136427e-06;0,00162179695102173;0,252697887394286;0,000103561826619422
"economic";1,35067538692727;-0,984708850835646;0,808052703134544;-0,589110201029448;0,744546925985019;0,255453074014981;0,00177520986135369;0,000943546728103203;0,000973078170613039;0,936577124108066;0,000853561507689784
"due";-0,381783898109621;-0,230027200074069;-0,856544377834025;-0,516073375404045;0,81015589572713;0,18984410427287;0,000252150839841327;9,1534242013477e-05;0,00172991674775651;0,253788481363181;0,00011142150420176
"discrimination";0,61593794183786;-1,14176396573189;0,474782079945332;-0,880103389700769;0,310740896237539;0,689259103762464;0,000697313473815852;0,00239611030474048;0,0018380365444913;0,661113990806219;0,000803353773410675
"disability";1,25919209263045;0,792004275917391;0,846481406120204;0,532418283957982;0,796575458328165;0,203424541671835;0,00222860216670557;0,000881665050267986;0,00140555735755217;0,844145139564413;0,00100157349080472
"young";2,20860907543593;0,0858079020104375;0,999246131582404;0,038822268321164;0,999026582266764;0,000973417733234374;0,00896585780275331;1,35334558121265e-05;0,0018380365444913;1,32211407239747;0,00321286144959824
"struggle";-1,05514302021072;0,147610415073567;-0,99035586754214;0,138546943758623;0,987524312556335;0,0124756874436645;0,00156484466540081;3,06254568381964e-05;0,00140555735755217;0,635295866445161;0,00056728412725592
"strategy";0,312661107559886;-0,869791140555095;0,338275298926824;-0,941047194425427;0,166789002377809;0,833210997622194;0,0001374030258782;0,00106335562400754;0,00140555735755217;0,458066734684161;0,000294921260083764
"professional";-0,417995662054836;-1,71953313320926;-0,236207974966732;-0,971702522669421;0,0838642621427712;0,91613573785723;0,000283360969018263;0,00479531981220315;0,00162179695102173;0,863618440451278;0,00120959586553276
"period";0,00888233505057178;0,257440249882631;0,0344819930100536;0,999405319256434;0,00184075459158644;0,998159245408416;1,19422884993905e-07;0,000100319683385754;0,00151367715428695;0,123870474851319;2,32257026228217e-05
"intellectual";-0,0743057997788408;1,14313840901366;-0,0648646885437902;0,997894068616563;0,00650292934884323;0,993497070651159;4,77573954440322e-06;0,00113029769459383;0,000864958373878257;0,551323865785127;0,000262911021718462
"great";0,693951594130118;0,528975709692787;0,795293204302459;0,606224974073427;0,727232907734255;0,272767092265744;0,000781006835867226;0,000453803602732708;0,00162179695102173;0,486890178265695;0,000384466502905611
"feminist";-1,13379833796585;-1,27253730358249;-0,665233284653465;-0,746635571741102;0,551524017984272;0,448475982015727;0,00166785426036214;0,00210100705677455;0,00129743756081739;0,913465603202687;0,00108260708171839
"establish";-0,764920934513681;0,930649493145575;-0,634966830907658;0,772539399414092;0,511370194388582;0,48862980561142;0,000948919941708211;0,00140465209064566;0,00162179695102173;0,640011000699876;0,000664310867688707
"end";-0,260195134965176;-0,356064692998931;-0,590007739694383;-0,807397589233907;0,452728597572413;0,547271402427587;6,58788598049425e-05;0,000123368860461002;0,000973078170613039;0,231376264515954;5,20937162971357e-05
"classification";1,05431782591031;-0,764271847116103;0,809650065021792;-0,586912917058577;0,746713529302147;0,253286470697854;0,00144221352972072;0,000757848143099915;0,00129743756081739;0,730017274235913;0,0006914371984208
"academic";-0,928572152716735;-1,74556372874762;-0,469644829474438;-0,882855443517185;0,304775286019699;0,695224713980302;0,00149161421611156;0,00527104375585563;0,00172991674775651;1,00638551906767;0,0017520801176155
"survey";1,92610773708567;-0,344811366093254;0,984351109677163;-0,176218310278298;0,979731829026691;0,020268170973308;0,00641780259895991;0,000205678240998328;0,00172991674775651;1,16430178848706;0,00234507281595706
"structure";-0,381783898109621;-0,230027200074069;-0,856544377834025;-0,516073375404045;0,81015589572713;0,18984410427287;0,000252150839841327;9,1534242013477e-05;0,00172991674775651;0,253788481363181;0,00011142150420176
"report";0,951825126466718;-1,22199371681201;0,614497816862336;-0,788918521186708;0,484503407914586;0,515496592085416;0,00156725452935173;0,00258323043603077;0,00172991674775651;0,818177146702214;0,00115803021885311
"labor";0,314325432959191;0,562816429054761;0,48759717971668;0,873068720280563;0,325778673612863;0,674221326387138;0,000117505163353315;0,00037673106940788;0,0011893177640826;0,329501043689149;0,000129125344979417
"formation";-0,965650747564881;1,76342293052223;-0,480301904598544;0,877103232486924;0,317191113784878;0,682808886215124;0,0015122954367055;0,00504323780715473;0,00162179695102173;1,02588380183452;0,00170684005005911
"find";1,53290981065569;-0,316180576820114;0,979383598955;-0,202009321809543;0,973271384165591;0,0267286158344081;0,00431904122491903;0,000183748802215494;0,0018380365444913;0,929690137747084;0,0015886586428599
"explore";-0,715932275925079;-1,15618841204124;-0,526459123066088;-0,850200442096148;0,372644664813951;0,627355335186049;0,000498759997124161;0,00130078330600562;0,000973078170613039;0,701718757139838;0,000479152657270722
"child";0,746598941217606;-0,748967291646878;0,705986135037432;-0,708225654106732;0,606201906435114;0,393798093564887;0,000482136429042923;0,000485200133166275;0,000864958373878257;0,57374289213504;0,00028472778140381
"care";-0,303568096153493;-0,608580623645114;-0,44636384214521;-0,894851563347445;0,278214064157443;0,721785935842558;0,000139490782358265;0,000560621175983118;0,00151367715428695;0,344354041310428;0,00017949139158131
"world";-0,176557712860509;-0,703053625239204;-0,243566801258698;-0,969884123658391;0,0890036420301352;0,910996357969867;1,34815119344941e-05;0,000213767715412255;0,000432479186939129;0,354096311302976;5,42260558669583e-05
"trajectory";-0,445097114898372;0,876767967746943;-0,452667100840089;0,891679592576296;0,285326702692592;0,71467329730741;0,000278456994483849;0,00108048296037111;0,00140555735755217;0,498565437140838;0,00034937587160219
"suggest";0,0810497848085012;0,0911012871871983;0,664688416109987;0,747120679334468;0,550797251003851;0,449202748996149;9,23320132204093e-06;1,1665345318752e-05;0,00140555735755217;0,0653423247257733;6,00119496241639e-06
"set";-0,776526002195697;-2,25022813604294;-0,326210410509485;-0,945297185056231;0,155748961863972;0,84425103813603;0,000586758967323417;0,0049272072632883;0,000973078170613039;1,17728610971656;0,00134868885903167
"segregation";1,33379959050885;0,736509645610373;0,875405452165016;0,48338938167875;0,835543788841637;0,164456211158361;0,0021158216914323;0,000645141208654804;0,0011893177640826;0,873060962080132;0,000906540153377786
"physical";0,826128206947792;0,686959846105352;0,768898444638586;0,639370926639899;0,691396755401711;0,308603244598288;0,000885485325092149;0,000612278728720193;0,00129743756081739;0,594459647604628;0,000458491433837455
"newspaper";-1,0656303959114;-0,0417426140805738;-0,999233668554407;-0,0391417376632812;0,999010487054709;0,000989512945290494;0,000491109586199714;7,53571555964846e-07;0,000432479186939129;0,637911121263715;0,00017598901443699
"importance";-0,850562739070829;-0,933999868412703;-0,673310506367467;-0,739359832568138;0,562312576912941;0,437687423087059;0,00109508029228451;0,00132046497553565;0,00151367715428695;0,678665937569884;0,00069718070790859
"hand";0,497447313349812;-0,472107382065704;0,725339781371563;-0,688391023735677;0,632341593975479;0,367658406024523;0,000374565208544193;0,000337376508034713;0,00151367715428695;0,374291368771528;0,00021205713075101
"female";1,38703162268965;-0,328285016434627;0,973115279792623;-0,230318588555344;0,965101424452081;0,0348985755479186;0,00312010496649541;0,000174782763567115;0,00162179695102173;0,844769998548251;0,00115737325729356
"eugenics";-0,968247621547907;1,7165355137793;-0,491300222598951;0,870990293444319;0,330164362472639;0,669835637527363;0,000709538782185345;0,00223002045523397;0,000756838577143475;1,00823075086647;0,000769348548918727
"element";-0,992218766006614;1,28372858999841;-0,611542690332065;0,791211436912675;0,480646717166447;0,519353282833555;0,00138376851929981;0,00231630102780094;0,00140555735755217;0,856313999091782;0,001030658194997
"demonstrate";-0,424122363497005;1,25547402605522;-0,320049529675729;0,947400811987379;0,150231840715855;0,849768159284148;0,000252831347155121;0,0022154606326404;0,00140555735755217;0,654709701256792;0,000602484842464792
"contribution";-0,870039293943528;-1,28565549398468;-0,560455713315251;-0,828184395779282;0,415017294107627;0,584982705892373;0,00114580573273657;0,00250197217958501;0,00151367715428695;0,808061411046915;0,000988375545066909
"association";0,931037642943689;0,352626106717152;0,935172643083147;0,354192218475901;0,915250031903801;0,0847499680961978;0,00140582402299406;0,000201662619426689;0,00162179695102173;0,582285481271856;0,000549880606065516
"afro";-1,11107569061436;-0,862272407081848;-0,790005626403134;-0,613099592441058;0,720055005317922;0,279944994682076;0,00120125448291358;0,000723496954928372;0,000973078170613039;0,783428571939928;0,000597236776514922
"address";-1,11806727441482;-0,988507759851275;-0,749180008564151;-0,662366450514984;0,664637508345969;0,33536249165403;0,00175705131273932;0,00137343698634668;0,00140555735755217;0,820567118534508;0,00094640449218946
"view";-0,956561688624289;1,92752888912249;-0,444533776851788;0,89576208964093;0,276160290888631;0,723839709111372;0,000989307237694616;0,0040170479169659;0,00108119796734782;1,08910804140136;0,00128246980846049
"source";-0,791802853156378;-1,78322064594632;-0,40582187766331;-0,913952188908055;0,233971738809871;0,76602826119013;0,00067785896666297;0,00343807532936448;0,00108119796734782;0,979431254310531;0,0010371776212783
"socioeconomic";2,3717320537063;-0,377259593936146;0,987584274008912;-0,157090107041435;0,983929890322678;0,0160701096773209;0,00912279100645136;0,000230821928668287;0,00162179695102173;1,43061292229462;0,00331925613596552
"rural";-0,260195134965176;-0,356064692998931;-0,590007739694383;-0,807397589233907;0,452728597572413;0,547271402427587;6,58788598049425e-05;0,000123368860461002;0,000973078170613039;0,231376264515954;5,20937162971357e-05
"review";-0,417995662054836;-1,71953313320926;-0,236207974966732;-0,971702522669421;0,0838642621427712;0,91613573785723;0,000283360969018263;0,00479531981220315;0,00162179695102173;0,863618440451278;0,00120959586553276
